allegation_id,race,allegation_category_id,judge,settlement_num
87087,Black,108,Zagel,11000
87088,Black,100,Zagel,1000
87088,Black,100,Zagel,1000
87088,Black,100,Zagel,1000
87088,Black,100,Zagel,1000
87089,Black,98,Chang,25000
87089,Black,98,Chang,25000
87089,Black,98,Chang,25000
87089,Black,98,Chang,25000
87089,Hispanic,98,Chang,25000
87089,Hispanic,98,Chang,25000
87089,Hispanic,98,Chang,25000
87089,Hispanic,98,Chang,25000
87089,Black,98,Chang,25000
87089,Black,98,Chang,25000
87089,Black,98,Chang,25000
87089,Black,98,Chang,25000
87089,Hispanic,98,Chang,25000
87089,Hispanic,98,Chang,25000
87089,Hispanic,98,Chang,25000
87089,Hispanic,98,Chang,25000
87090,Black,32,Lefkow,10001
87090,Black,32,Lefkow,10001
87090,Black,32,Lefkow,10001
87090,Black,32,Lefkow,10001
87090,Black,32,Lefkow,10001
87090,Black,32,Lefkow,10001
87090,Black,32,Lefkow,10001
87090,Black,32,Lefkow,10001
87091,Black,75,Guzman,16000
87091,Black,75,Guzman,16000
87093,Black,75,Kendall,495000
87093,Black,75,Kendall,495000
87093,Black,75,Kendall,495000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87095,Hispanic,107,Nordberg,60000
87097,Hispanic,144,Gottschall,20000
87097,Hispanic,144,Gottschall,20000
87100,White,72,Kocoras,40000
87100,White,72,Kocoras,40000
87101,Black,194,Grady,50000
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87103,Black,98,Marovich,35001
87105,Black,98,Tharp,25000
87105,Black,98,Tharp,25000
87105,Black,98,Tharp,25000
87105,Black,98,Tharp,25000
87105,Black,98,Tharp,25000
87105,Black,98,Tharp,25000
87105,Black,98,Tharp,25000
87105,Black,98,Tharp,25000
87107,Black,204,Gottschall,35000
87107,Black,204,Gottschall,35000
87107,Black,204,Gottschall,35000
87108,Black,189,Norgle,7143
87108,Black,189,Norgle,7143
87109,Black,204,Castillo,7500
87109,Black,204,Castillo,7500
87111,Black,70,Bucklo,31000
87111,Black,70,Bucklo,31000
87111,Black,70,Bucklo,31000
87111,Black,70,Bucklo,31000
87111,Black,70,Bucklo,31000
87111,Black,70,Bucklo,31000
87112,Black,204,Feinerman,23500
87113,Black,75,Der-Yeghiayan,2900
87113,Black,75,Der-Yeghiayan,2900
87115,Black,75,Darrah,62500
87116,Hispanic,173,Wood,10000
87116,Hispanic,173,Wood,10000
87119,White,204,Kennelly,47100
87119,White,204,Kennelly,47100
87121,Black,204,St. Eve,3500
87121,Black,204,St. Eve,3500
87121,Black,204,St. Eve,3500
87121,Black,204,St. Eve,3500
87123,White,194,Kendall,3750
87123,White,194,Kendall,3750
87128,Hispanic,75,Gottschall,80000
87128,Hispanic,75,Gottschall,80000
87130,Black,204,Kocoras,20001
87130,Black,204,Kocoras,20001
87133,Black,96,Guzman,75001
87134,White,216,Blakey,78000
87134,White,216,Blakey,78000
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87137,White,100,Lefkow,48750
87139,Hispanic,71,Durkin,65000
87139,Hispanic,71,Durkin,65000
87145,Black,204,Darrah,70000
87145,Black,204,Darrah,70000
87146,Hispanic,166,Gettleman,55000
87148,Black,208,Pallmeyer,42000
87148,Black,208,Pallmeyer,42000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87153,Black,99,Durkin,45000
87155,Black,204,Durkin,65000
87155,Black,204,Durkin,65000
87158,Black,96,Norgle,3500
87159,White,194,Durkin,60001
87159,White,194,Durkin,60001
87160,Hispanic,98,Der-Yeghiayan,11000
87160,Hispanic,98,Der-Yeghiayan,11000
87160,Hispanic,98,Der-Yeghiayan,11000
87160,Hispanic,98,Der-Yeghiayan,11000
87160,Hispanic,98,Der-Yeghiayan,11000
87160,Hispanic,98,Der-Yeghiayan,11000
87160,Hispanic,98,Der-Yeghiayan,11000
87160,Hispanic,98,Der-Yeghiayan,11000
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87161,Black,110,Feinerman,500
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87163,Black,98,St. Eve,25000
87164,Black,107,Leinenweber,35000
87164,Black,107,Leinenweber,35000
87164,Black,107,Leinenweber,35000
87164,Black,107,Leinenweber,35000
87164,Black,107,Leinenweber,35000
87164,Black,107,Leinenweber,35000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87165,White,98,Darrah,20000
87167,Black,204,Zagel,1000
87167,Black,204,Zagel,1000
87168,Black,99,Castillo,25000
87168,Black,99,Castillo,25000
87168,Black,99,Castillo,25000
87168,Black,99,Castillo,25000
87168,Black,99,Castillo,25000
87168,Black,99,Castillo,25000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87170,Black,109,Dow,10000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87171,White,70,Durkin,2000
87171,White,98,Durkin,2000
87171,White,98,Durkin,2000
87174,Black,75,Chang,36000
87174,Black,75,Chang,36000
87176,White,204,Lee,5750
87176,White,204,Lee,5750
87177,Black,75,Gettleman,15000
87177,Black,75,Gettleman,15000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87178,Black,110,Der-Yeghiayan,100000
87179,White,204,Pallmeyer,30000
87179,White,204,Pallmeyer,30000
87179,White,204,Pallmeyer,30000
87179,White,204,Pallmeyer,30000
87179,White,204,Pallmeyer,30000
87179,White,204,Pallmeyer,30000
87179,White,204,Pallmeyer,30000
87179,White,204,Pallmeyer,30000
87179,White,204,Pallmeyer,30000
87180,Black,204,Bucklo,75000
87180,Black,204,Bucklo,75000
87180,Black,204,Bucklo,75000
87180,Black,204,Bucklo,75000
87181,Black,203,Bucklo,16000
87181,Black,203,Bucklo,16000
87181,Black,203,Bucklo,16000
87181,Black,203,Bucklo,16000
87182,Black,107,Castillo,2000
87182,Black,107,Castillo,2000
87183,Black,70,Kennelly,1750
87183,Black,70,Kennelly,1750
87184,White,204,Wood,4500
87186,Black,208,Nordberg,30000
87186,Black,208,Nordberg,30000
87186,Black,208,Nordberg,30000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87187,Black,203,Schenkier,10000
87189,Black,98,Coleman,32000
87189,Black,98,Coleman,32000
87189,Black,98,Coleman,32000
87189,Black,98,Coleman,32000
87193,Black,108,Feinerman,500
87193,Black,108,Feinerman,500
87197,Black,72,Ward John A,4500000
87197,Black,72,Ward John A,4500000
87197,Black,72,Ward John A,4500000
87197,Black,72,Ward John A,4500000
87197,Black,72,Ward John A,4500000
87197,Black,72,Ward John A,4500000
87197,Black,72,Ward John A,4500000
87197,Black,72,Ward John A,4500000
87198,White,208,Randye Kogan,10000
87198,White,208,Randye Kogan,10000
87198,White,208,Randye Kogan,10000
87198,White,208,Randye Kogan,10000
87199,Black,71,James P. McCarthy,25000
87199,Black,71,James P. McCarthy,25000
87200,White,204,Shadur,17500
87206,Hispanic,99,Coleman,95000
87206,Hispanic,99,Coleman,95000
87210,White,189,Ellis,18000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87211,Black,72,Feinerman,5000
87213,Black,75,Norgle Sr.,40003
87213,Black,75,Norgle Sr.,40003
87214,"",107,Gettleman,7500
87214,Hispanic,107,Gettleman,7500
87215,White,173,Feinerman,5000
87215,White,173,Feinerman,5000
87216,Hispanic,204,Guzman,37095
87216,Hispanic,204,Guzman,37095
87216,Hispanic,204,Guzman,37095
87218,Black,98,Ellis,80000
87218,Black,98,Ellis,80000
87218,Black,98,Ellis,80000
87218,Black,98,Ellis,80000
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87219,Black,75,Wood,134001
87222,Black,194,Gettleman,50000
87223,Black,110,Rowland,5000
87223,Black,110,Rowland,5000
87223,Black,110,Rowland,5000
87223,Black,110,Rowland,5000
87223,Black,110,Rowland,5000
87223,Black,110,Rowland,5000
87223,Black,110,Rowland,5000
87223,Black,110,Rowland,5000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87224,Black,109,Marovich,14000
87224,Black,111,Marovich,14000
87225,White,71,Lee,9500
87225,White,71,Lee,9500
87228,Black,92,Kennelly,5001
87230,Black,70,Shadur,5000
87231,Black,75,Dow Jr.,50000
87231,Black,75,Dow Jr.,50000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,,Shadur,40000
87232,Black,98,Shadur,40000
87232,Black,98,Shadur,40000
87233,Black,32,Leinenweber,75000
87233,Black,32,Leinenweber,75000
87233,Black,32,Leinenweber,75000
87233,Black,32,Leinenweber,75000
87233,Black,32,Leinenweber,75000
87233,Black,32,Leinenweber,75000
87233,Black,32,Leinenweber,75000
87233,Black,32,Leinenweber,75000
87234,Black,75,Darrah,30000
87234,Black,75,Darrah,30000
87234,Black,75,Darrah,30000
87234,Black,75,Darrah,30000
87234,Black,75,Darrah,30000
87236,Black,204,Dow Jr.,9000
87236,Black,204,Dow Jr.,9000
87236,Black,204,Dow Jr.,9000
87237,Black,109,Marovich,32500
87237,Black,109,Marovich,32500
87237,Black,109,Marovich,32500
87237,Black,109,Marovich,32500
87237,Black,109,Marovich,32500
87237,Black,109,Marovich,32500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87238,Black,98,St. Eve,7500
87240,White,159,Guzman,75000
87240,White,159,Guzman,75000
87242,Black,204,Chang,19000
87242,Black,204,Chang,19000
87242,Black,204,Chang,19000
87244,White,70,Bucklo,56000
87244,White,70,Bucklo,56000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87245,Black,98,Castillo,36000
87246,Hispanic,107,Norgle Sr.,15000
87246,Hispanic,107,Norgle Sr.,15000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87247,Black,98,Dow,100000
87248,Black,204,Guzman,32500
87248,Black,204,Guzman,32500
87249,White,107,Rowland,15000
87249,White,107,Rowland,15000
87249,White,107,Rowland,15000
87249,White,107,Rowland,15000
87249,White,107,Rowland,15000
87249,White,107,Rowland,15000
87255,Black,98,Darrah,20000
87255,Black,98,Darrah,20000
87255,Black,98,Darrah,20000
87255,Black,98,Darrah,20000
87255,Black,98,Darrah,20000
87255,Black,98,Darrah,20000
87255,Black,98,Darrah,20000
87255,Black,98,Darrah,20000
87256,White,204,Castillo,6500
87256,White,204,Castillo,6500
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87257,Black,110,Marovich,30000
87258,"",144,Ellis,2000
87258,"",144,Ellis,2000
87259,Black,99,Bucklo,100000
87259,Black,99,Bucklo,100000
87260,Black,214,Guzman,30000
87261,Black,205,Feinerman,1000
87261,Black,205,Feinerman,1000
87261,Black,205,Feinerman,1000
87261,Black,205,Feinerman,1000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87262,Hispanic,98,Guzman,40000
87263,Hispanic,208,Darrah,8364
87263,Hispanic,208,Darrah,8364
87264,Hispanic,96,Darrah,16000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87266,Black,105,Guzman,13000
87270,Black,208,Guzman,20000
87271,Black,98,Holderman,38000
87271,Black,98,Holderman,38000
87271,Black,98,Holderman,38000
87271,Black,98,Holderman,38000
87271,Black,98,Holderman,38000
87271,Black,98,Holderman,38000
87271,Black,98,Holderman,38000
87271,Black,98,Holderman,38000
87272,Black,204,Shah,54000
87273,Black,204,Tharp,18000
87275,"",194,Coleman,18500
87276,Black,194,Guzman,15000
87276,Black,194,Guzman,15000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87278,Black,33,Holderman,1250000
87280,Black,208,Holderman,55000
87280,Black,208,Holderman,55000
87281,Hispanic,166,Pallmeyer,16000
87281,Hispanic,166,Pallmeyer,16000
87282,White,194,Feinerman,15000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
87283,Hispanic,98,"",24000
