allegation_id,race,primary_cause,judge,settlement_num
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87341,Black,Illegal search/seizure,"",62000
87343,Black,Excessive force-minor,Blakey,21000
87343,Black,Excessive force-minor,Blakey,21000
87343,Black,Excessive force-minor,Blakey,21000
87343,Black,Excessive force-minor,Blakey,21000
87345,White,Illegal search/seizure,Chang,26500
87345,White,Illegal search/seizure,Chang,26500
87345,White,Illegal search/seizure,Chang,26500
87346,Black,Illegal search/seizure,Shah,15000
87346,Black,Illegal search/seizure,Shah,15000
87347,Black,Excessive force-minor,"",30000
87349,Hispanic,Illegal search/seizure,Gilbert,55000
87350,Black,False arrest,Kennelly,75000
87354,Black,Excessive force-serious,St. Eve,360000
87354,Black,Excessive force-serious,St. Eve,360000
87357,Asian/Pacific Islander,Other police misconduct,Shah,5000
87357,Asian/Pacific Islander,Other police misconduct,Shah,5000
87357,Asian/Pacific Islander,Other police misconduct,Shah,5000
87357,Asian/Pacific Islander,Other police misconduct,Shah,5000
87358,Black,False arrest,"",10000
87358,Black,False arrest,"",10000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87359,Black,DUI stop,Alonso,25000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87360,Black,False arrest,Durkin,100000
87362,White,Illegal search/seizure,Lee,30003
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87365,Black,False arrest,Alonso,350
87368,Black,Failure to provide medical care,Finnegan,200000
87368,Black,Failure to provide medical care,Finnegan,200000
87368,Black,Failure to provide medical care,Finnegan,200000
87368,Black,Failure to provide medical care,Finnegan,200000
87368,Black,Failure to provide medical care,Finnegan,200000
87368,Black,Failure to provide medical care,Finnegan,200000
87368,Black,Failure to provide medical care,Finnegan,200000
87368,Black,Failure to provide medical care,Finnegan,200000
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87369,Black,Excessive force-minor,Zagel,14750
87372,Black,Illegal search/seizure,Zagel,12500
87372,Black,Illegal search/seizure,Zagel,12500
87372,Black,Illegal search/seizure,Zagel,12500
87372,Black,Illegal search/seizure,Zagel,12500
87372,Black,Illegal search/seizure,Zagel,12500
87372,Black,Illegal search/seizure,Zagel,12500
87372,Black,Illegal search/seizure,Zagel,12500
87372,Black,Illegal search/seizure,Zagel,12500
87379,Black,Illegal search/seizure,Pallmeyer,15003
87379,Black,Illegal search/seizure,Pallmeyer,15003
87380,White,Illegal search/seizure,Coleman,40000
87382,Black,False arrest,Tharp Jr.,90000
87382,Black,False arrest,Tharp Jr.,90000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87384,Hispanic,Extended detention,Tharp Jr.,60000
87388,Black,Illegal search/seizure,Durkin,13000
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87389,Black,False arrest,Gottschall,9500
87390,Black,Illegal search/seizure,Lee,15000
87390,Black,Illegal search/seizure,Lee,15000
87392,Black,Illegal search/seizure,Alonso,75000
87393,White,Excessive force-minor,Chang,55000
87393,White,Excessive force-minor,Chang,55000
87394,Black,Excessive force-minor,St. Eve,15000
87395,White,False arrest,Der-Yeghiayan,25000
87395,White,False arrest,Der-Yeghiayan,25000
87396,White,False arrest,Castillo,20000
87396,White,False arrest,Castillo,20000
87396,White,False arrest,Castillo,20000
87397,Black,False arrest,Kennelly,27500
87397,Black,False arrest,Kennelly,27500
87397,Black,False arrest,Kennelly,27500
87397,Black,False arrest,Kennelly,27500
87405,Black,False arrest,Alonso,15000
87405,Black,False arrest,Alonso,15000
87405,Black,False arrest,Alonso,15000
87405,Black,False arrest,Alonso,15000
87405,Black,False arrest,Alonso,15000
87405,Black,False arrest,Alonso,15000
87405,Black,False arrest,Alonso,15000
87405,Black,False arrest,Alonso,15000
87406,White,Excessive force-minor,Guzman,30000
87408,Black,False arrest,Alonso,50000
87408,Black,False arrest,Alonso,50000
87411,Hispanic,False arrest,Guzman,34000
87413,Black,Excessive force-minor,Chang,60000
87413,Black,Excessive force-minor,Chang,60000
87413,Black,Excessive force-minor,Chang,60000
87413,Black,Excessive force-minor,Chang,60000
87413,Black,Excessive force-minor,Chang,60000
87413,Black,Excessive force-minor,Chang,60000
87414,Black,Excessive force-serious,Kathy M. Flanagan,25000
87414,Black,Excessive force-serious,Kathy M. Flanagan,25000
87415,Hispanic,Extended detention,Gomolinski,22500
87415,Hispanic,Extended detention,Gomolinski,22500
87415,Hispanic,Extended detention,Gomolinski,22500
87415,Hispanic,Extended detention,Gomolinski,22500
87415,Hispanic,Extended detention,Gomolinski,22500
87415,Hispanic,Extended detention,Gomolinski,22500
87415,Hispanic,Extended detention,Gomolinski,22500
87415,Hispanic,Extended detention,Gomolinski,22500
87417,Black,Illegal search/seizure,Ehrlich John,80000
87417,Black,Illegal search/seizure,Ehrlich John,80000
87418,Black,False arrest,Flanagan Kathy,25000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87420,Black,False arrest,Norgle Sr.,22000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87422,White,False arrest,Wood,25000
87423,Black,False arrest,St. Eve,85000
87423,Black,False arrest,St. Eve,85000
87424,Hispanic,False arrest,Zagel,25000
87424,Hispanic,False arrest,Zagel,25000
87424,Hispanic,False arrest,Zagel,25000
87424,Hispanic,False arrest,Zagel,25000
87424,Hispanic,False arrest,Zagel,25000
87424,Hispanic,False arrest,Zagel,25000
87425,Black,Illegal search/seizure,Zagel,25000
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87426,White,False arrest,Bucklo,23500
87427,Black,False arrest,Castillo,50000
87427,Black,False arrest,Castillo,50000
87428,White,Illegal search/seizure,"",0
87428,White,Illegal search/seizure,"",0
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87429,Black,False arrest,Holderman,115000
87430,Black,Illegal/Unreasonable Seizure,Gettleman,147500
87430,Black,Illegal/Unreasonable Seizure,Gettleman,147500
87432,"",Wrongful Death,Budzinski,2200000
87432,"",Wrongful Death,Budzinski,2200000
87432,"",Wrongful Death,Budzinski,2200000
87432,"",Wrongful Death,Budzinski,2200000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87435,Black,False Arrest,Pallmeyer,40000
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87438,Hispanic,Excessive force,Bucklo,0
87439,Black,Excessive force,Lee,25000
87440,Black,Monell (Policy and Practice),Chang,100000
87440,Black,Monell (Policy and Practice),Chang,100000
87441,Black,Unlawful Detention,Kocoras,100000
87441,Black,Unlawful Detention,Kocoras,100000
87441,Black,Unlawful Detention,Kocoras,100000
87441,Black,Unlawful Detention,Kocoras,100000
87441,Black,Unlawful Detention,Kocoras,100000
87441,Black,Unlawful Detention,Kocoras,100000
87445,Black,Excessive force,Kennelly,2855091
87445,Black,Excessive force,Kennelly,2855091
87445,Black,Excessive force,Kennelly,2855091
87445,Black,Excessive force,Kennelly,2855091
87445,Black,Excessive force,Kennelly,2855091
87445,Black,Excessive force,Kennelly,2855091
87445,Black,Excessive force,Kennelly,2855091
87445,Black,Excessive force,Kennelly,2855091
87446,Black,False Arrest,"Dow, Jr.",25000
87446,Black,False Arrest,"Dow, Jr.",25000
87446,Black,False Arrest,"Dow, Jr.",25000
87446,Black,False Arrest,"Dow, Jr.",25000
87446,Black,False Arrest,"Dow, Jr.",25000
87446,Black,False Arrest,"Dow, Jr.",25000
87446,Black,False Arrest,"Dow, Jr.",25000
87446,Black,False Arrest,"Dow, Jr.",25000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87449,Black,Illegal/Unreasonable Search,Hart,20000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87453,Black,Illegal/Unreasonable Seizure,Kendall,19000
87455,White,False Arrest,Lee,3100
87455,White,False Arrest,Lee,3100
87456,Black,False Arrest,"Tharp, Jr.",3500
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87457,Black,Excessive force,Durkin,25000
87458,Black,Monell (Policy and Practice),"Dow, Jr.",18200
87458,Black,Monell (Policy and Practice),"Dow, Jr.",18200
87458,Black,Monell (Policy and Practice),"Dow, Jr.",18200
87458,Black,Monell (Policy and Practice),"Dow, Jr.",18200
87458,Black,Monell (Policy and Practice),"Dow, Jr.",18200
87458,Black,Monell (Policy and Practice),"Dow, Jr.",18200
87458,Black,Monell (Policy and Practice),"Dow, Jr.",18200
87458,Black,Monell (Policy and Practice),"Dow, Jr.",18200
87459,Black,Illegal/Unreasonable Search,Chang,1000
87459,Black,Illegal/Unreasonable Search,Chang,1000
87459,Black,Illegal/Unreasonable Search,Chang,1000
87459,Black,Illegal/Unreasonable Search,Chang,1000
87462,Black,Assault,Brewer,30000
87463,Black,Malicious Prosecution,Brosnahan,625000
87463,Black,Malicious Prosecution,Brosnahan,625000
87463,Black,Malicious Prosecution,Brosnahan,625000
87463,Black,Malicious Prosecution,Brosnahan,625000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87465,Black,False Arrest,Rowland,30000
87468,Hispanic,False Arrest,Guzman,11000
87468,Hispanic,False Arrest,Guzman,11000
87469,"",Excessive force,Feinerman,100000
87469,"",Excessive force,Feinerman,100000
87469,"",Excessive force,Feinerman,100000
